dtype,total_mb,subarray,detector,crsplit,x_size,pctecorr,mem_bin,memory,instr,drizcorr,wallclock,n_files,timestamp,x_files,ipst
0,0.5,1,0,0,-1.0735296314601959,0,0,0.28600000000000003,3,1,15.97,1,1620740441,-2.645915164521277,ibh714avq
1,69.0,0,1,2,1.2950985180271455,1,1,2.81292,0,1,2859.0,5,1620740441,1.4770334018512739,j8r020020
0,34.0,0,1,2,0.8994476926639713,1,1,2.076524,0,1,1988.0,2,1620740441,-0.28988624880095043,j8i0asruq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.461236,1,0,25.0,2,1620740441,-0.28988624880095043,lb2a19lyq
1,137.4,0,1,1,1.6715921812967502,1,2,12.46,0,1,27467.0,5,1620740441,1.4770334018512739,j8d320020
0,9.0,1,0,0,0.15019368112963088,0,0,0.455708,1,0,13.0,2,1620740441,-0.28988624880095043,laa005kwq
0,9.0,1,0,0,0.15019368112963088,0,0,0.455588,1,0,16.0,2,1620740441,-0.28988624880095043,lb1404riq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.461508,1,0,27.0,2,1620740441,-0.28988624880095043,lb3e34wdq
0,8.4,0,0,0,0.11200985857400707,0,0,1.0,2,0,15.0,1,1620740441,-2.645915164521277,o3j106btq
1,138.0,0,1,2,1.6739424616173177,1,1,4.216168,0,1,7555.0,9,1620740441,1.975929531274675,j8r802010
0,34.0,0,1,2,0.8994476926639713,1,1,2.0439439999999998,0,1,1949.0,2,1620740441,-0.28988624880095043,j8i0a2g6q
0,7.0,0,0,0,0.011956763511197179,0,0,0.510392,3,1,60.0,2,1620740441,-0.28988624880095043,ibbu02veq
1,9.0,0,0,2,0.15019368112963088,0,0,0.6927840000000001,0,1,141.0,9,1620740441,1.975929531274675,j8qo12020
1,9.0,0,0,2,0.15019368112963088,0,0,0.683292,0,1,104.0,9,1620740441,1.975929531274675,j8qo22010
1,138.0,0,1,2,1.6739424616173177,1,1,4.232288,0,1,4597.0,9,1620740441,1.975929531274675,j8qh03010
0,0.0,0,0,0,-1.3498008528204737,0,0,0.46171599999999996,1,0,19.0,2,1620740441,-0.28988624880095043,laa102gnq
0,13.0,0,0,0,0.3558652069390611,0,0,0.49993999999999994,3,0,31.0,2,1620740441,-0.28988624880095043,iabz11abq
0,2.0,1,0,0,-0.6134846679631814,0,0,0.457952,3,0,17.0,2,1620740441,-0.28988624880095043,ibcu38nsq
0,34.0,0,1,2,0.8994476926639713,1,1,2.046256,0,1,1734.0,2,1620740441,-0.28988624880095043,j8i0cvvmq
0,9.0,1,0,0,0.15019368112963088,0,0,0.45568400000000003,1,0,15.0,2,1620740441,-0.28988624880095043,lb1o23e7q
0,0.0,1,0,0,-1.3498008528204737,0,0,0.454768,1,0,17.0,2,1620740441,-0.28988624880095043,la9k01saq
0,4.0,1,0,0,-0.28408535848086963,0,0,0.47631999999999997,3,1,30.0,2,1620740441,-0.28988624880095043,ico501mrq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.46264399999999994,1,0,18.0,2,1620740441,-0.28988624880095043,lb2a18dcq
0,0.5,1,0,0,-1.0735296314601959,0,0,0.28600000000000003,3,1,15.86,1,1620740441,-2.645915164521277,ibh714cjq
0,9.2,1,0,0,0.16239017376619205,0,0,0.336,3,1,19.14,1,1620740441,-2.645915164521277,ibh708pjq
0,4.0,1,0,0,-0.28408535848086963,0,0,0.47534799999999994,3,1,42.0,2,1620740441,-0.28988624880095043,ico501mwq
0,7.0,0,0,0,0.011956763511197179,0,0,0.510376,3,1,70.0,2,1620740441,-0.28988624880095043,ibbu02vhq
0,1.0,1,0,0,-0.8807389346057599,0,0,0.45546400000000004,1,0,17.0,2,1620740441,-0.28988624880095043,la7t01p1q
1,137.4,0,1,1,1.6715921812967502,1,2,11.18,0,1,20007.0,5,1620740441,1.4770334018512739,j8dfa3020
1,69.0,0,1,2,1.2950985180271455,1,1,2.8111479999999998,0,1,1849.0,5,1620740441,1.4770334018512739,j8r010020
1,68.0,1,0,0,1.2870181068097981,0,1,1.911936,1,0,116.0,6,1620740441,1.67110105614769,la9t24070
0,0.0,0,0,0,-1.3498008528204737,0,0,0.455796,1,0,16.0,2,1620740441,-0.28988624880095043,laa006zlq
0,2.0,1,0,0,-0.6134846679631814,0,0,0.4577640000000001,3,1,31.0,2,1620740441,-0.28988624880095043,ibcf13abq
0,0.0,1,0,0,-1.3498008528204737,0,0,0.455876,1,0,19.0,2,1620740441,-0.28988624880095043,la9k01tpq
0,20.0,0,0,0,0.5993477643146179,0,0,0.571296,3,1,51.0,2,1620740441,-0.28988624880095043,ib4r08kjq
0,35.0,0,1,2,0.9157849723713207,1,0,1.30196,3,1,1534.0,2,1620740441,-0.28988624880095043,icls30k7q
0,1.0,0,0,0,-0.8807389346057599,0,0,1.516476,1,0,64.0,3,1620740441,0.6765321553240086,la7x01buq
0,34.0,0,1,2,0.8994476926639713,1,1,2.069836,0,1,1861.0,2,1620740441,-0.28988624880095043,j8i0cxj3q
0,2.0,1,0,0,-0.6134846679631814,0,0,0.45633599999999996,1,0,22.0,2,1620740441,-0.28988624880095043,la8001ecq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.461604,1,0,26.0,2,1620740441,-0.28988624880095043,labo05vnq
0,34.0,0,1,2,0.8994476926639713,1,1,2.0425720000000003,0,1,2876.0,2,1620740441,-0.28988624880095043,j8i0bwuhq
0,2.0,1,0,0,-0.6134846679631814,0,0,0.4566,1,0,30.0,2,1620740441,-0.28988624880095043,la7t04wcq
1,9.0,0,0,2,0.15019368112963088,0,0,0.67364,0,1,121.0,9,1620740441,1.975929531274675,j8qo12030
0,34.0,0,1,2,0.8994476926639713,1,1,2.077292,0,1,1851.0,2,1620740441,-0.28988624880095043,j8i0bfjcq
0,9.2,1,0,0,0.16239017376619205,0,0,0.322,3,1,26.95,1,1620740441,-2.645915164521277,ibh708pgq
0,2.0,1,0,0,-0.6134846679631814,0,0,0.46417200000000003,3,1,36.0,2,1620740441,-0.28988624880095043,iaax72hxq
1,68.7,0,1,1,1.2926871619270794,1,1,1.83,0,1,3083.0,3,1620740441,0.6765321553240086,j8dnc5010
0,2.0,0,0,0,-0.6134846679631814,0,0,1.518812,1,0,66.0,3,1620740441,0.6765321553240086,la8o02brq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.462168,1,0,21.0,2,1620740441,-0.28988624880095043,lb2a21ehq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.46167600000000003,1,0,25.0,2,1620740441,-0.28988624880095043,lb3z12htq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.462672,1,0,25.0,2,1620740441,-0.28988624880095043,labo06y2q
0,1.0,0,0,0,-0.8807389346057599,0,0,1.5143719999999998,1,0,51.0,3,1620740441,0.6765321553240086,la8o28kzq
1,69.0,0,1,2,1.2950985180271455,1,1,2.811212,0,1,3430.0,5,1620740441,1.4770334018512739,j8r001020
0,5.0,0,0,0,-0.16845467628818533,0,0,1.5687959999999999,1,0,108.0,3,1620740441,0.6765321553240086,la7x01brq
0,4.0,1,0,0,-0.28408535848086963,0,0,0.47638400000000003,3,1,42.0,2,1620740441,-0.28988624880095043,ibcf61xnq
0,26.0,0,0,0,0.7479071672188721,0,0,0.601484,3,1,78.0,2,1620740441,-0.28988624880095043,ib6v24uyq
0,34.0,0,1,2,0.8994476926639713,1,1,2.0459240000000003,0,1,1871.0,2,1620740441,-0.28988624880095043,j8i0cji2q
0,2.3,0,0,1,-0.5514123049645293,0,0,1.14,0,1,44.0,1,1620740441,-2.645915164521277,j6fl3bujq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.461384,1,0,26.0,2,1620740441,-0.28988624880095043,la9r02ddq
0,0.5,1,0,0,-1.0735296314601959,0,0,0.28300000000000003,3,1,16.23,1,1620740441,-2.645915164521277,ibh714foq
1,9.0,0,0,2,0.15019368112963088,0,0,0.67484,0,1,112.0,9,1620740441,1.975929531274675,j8qo23030
0,4.0,1,0,0,-0.28408535848086963,0,0,0.47572,3,1,37.0,2,1620740441,-0.28988624880095043,ico501l6q
0,9.0,1,0,0,0.15019368112963088,0,0,0.455404,1,0,10.0,2,1620740441,-0.28988624880095043,lb1o15shq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.454584,1,0,13.0,2,1620740441,-0.28988624880095043,la9g02joq
0,2.1,0,0,0,-0.5920977773600526,0,0,1.17,0,1,41.0,1,1620740441,-2.645915164521277,j8c803huq
0,34.0,0,1,2,0.8994476926639713,1,1,2.052972,0,1,2587.0,2,1620740441,-0.28988624880095043,j8i0c2pvq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.455,1,0,15.0,2,1620740441,-0.28988624880095043,laaq02uhq
0,2.0,0,0,0,-0.6134846679631814,0,0,0.473408,0,1,41.0,4,1620740441,1.178460879903311,j8ig05rmq
1,62.0,0,0,0,1.2358012347561538,0,0,0.643696,3,1,112.0,5,1620740441,1.4770334018512739,icsca1010
0,0.0,0,0,0,-1.3498008528204737,0,0,0.455176,1,0,13.0,2,1620740441,-0.28988624880095043,laa005lnq
0,34.0,0,1,2,0.8994476926639713,1,1,2.062016,0,1,1833.0,2,1620740441,-0.28988624880095043,j8i0csxrq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.4617520000000001,1,0,26.0,2,1620740441,-0.28988624880095043,labn02fcq
1,93.6,0,0,0,1.4629537096053968,0,1,6.37,3,1,176.0,5,1620740441,1.4770334018512739,ib1n13020
0,24.0,0,0,0,0.7026029302238583,0,0,0.58382,3,1,43.0,2,1620740441,-0.28988624880095043,ib2k21asq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.46238,1,0,24.0,2,1620740441,-0.28988624880095043,laaf2aghq
0,2.0,0,0,0,-0.6134846679631814,0,0,0.47610399999999997,0,1,36.0,4,1620740441,1.178460879903311,j8ig05rfq
0,19.0,1,0,0,0.5702986985030943,0,0,0.525836,1,0,87.0,2,1620740441,-0.28988624880095043,la8115h9q
0,18.0,0,0,0,0.5396860506200547,0,0,0.560304,3,1,68.0,2,1620740441,-0.28988624880095043,iab601ybq
0,22.0,0,0,0,0.6533303827894307,0,0,0.575572,3,1,70.0,2,1620740441,-0.28988624880095043,ib2k84ykq
0,0.0,1,0,0,-1.3498008528204737,0,0,0.4547640000000001,1,0,22.0,2,1620740441,-0.28988624880095043,la9k03dbq
1,137.4,0,1,1,1.6715921812967502,1,2,13.7,0,1,7895.0,5,1620740441,1.4770334018512739,j8m844020
0,0.0,0,0,0,-1.3498008528204737,0,0,0.454388,1,0,11.0,2,1620740441,-0.28988624880095043,lb1v06zbq
0,1.0,0,0,0,-0.8807389346057599,0,0,1.510636,1,0,126.0,3,1620740441,0.6765321553240086,la8m01koq
1,68.7,0,1,1,1.2926871619270794,1,0,1.48,0,1,4598.0,3,1620740441,0.6765321553240086,j8dl04040
1,266.8,0,0,0,2.024653449643371,0,2,8.92,3,1,258.0,7,1620740441,1.8053906355027929,idnl09010
0,2.3,0,0,1,-0.5514123049645293,0,0,0.43,0,1,77.0,1,1620740441,-2.645915164521277,j6fl6bk5q
1,137.4,0,1,1,1.6715921812967502,1,2,13.35,0,1,5755.0,5,1620740441,1.4770334018512739,j8lw02010
0,4.0,1,0,0,-0.28408535848086963,0,0,0.463128,3,0,23.0,2,1620740441,-0.28988624880095043,ibcu38nuq
0,31.0,0,0,0,0.8473317003090853,0,0,0.634308,3,1,90.0,2,1620740441,-0.28988624880095043,iabf02jaq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.45504399999999995,1,0,12.0,2,1620740441,-0.28988624880095043,labq03p3q
0,34.3,0,1,1,0.9043997085827337,0,0,0.39299999999999996,0,0,21.63,1,1620740441,-2.645915164521277,jd4yanjeq
1,7.0,1,0,0,0.011956763511197179,0,2,8.13,3,1,71.0,5,1620740441,1.4770334018512739,ie3201010
0,0.0,0,0,0,-1.3498008528204737,0,0,0.45438,1,0,17.0,2,1620740441,-0.28988624880095043,laa006yxq
0,1.0,1,0,0,-0.8807389346057599,0,0,0.46243599999999996,3,1,36.0,2,1620740441,-0.28988624880095043,ibh723feq
0,2.0,1,0,0,-0.6134846679631814,0,0,0.456452,1,0,22.0,2,1620740441,-0.28988624880095043,la7t04w6q
0,34.0,0,1,2,0.8994476926639713,1,1,2.075224,0,1,1844.0,2,1620740441,-0.28988624880095043,j8hqdffgs
0,18.0,0,0,0,0.5396860506200547,0,0,0.559668,3,1,57.0,2,1620740441,-0.28988624880095043,ibet4bbjq
1,4.5,0,0,2,-0.22351252812408967,0,0,0.03,0,1,90.0,3,1620740441,0.6765321553240086,j6jt02030
0,0.0,1,0,0,-1.3498008528204737,0,0,0.4546520000000001,1,0,24.0,2,1620740441,-0.28988624880095043,la9k02zgq
1,14.0,0,0,2,0.3976299400591375,0,0,0.785272,0,1,202.0,13,1620740441,2.1433124833860506,j8qu01030
0,15.0,0,0,0,0.4365735647047145,0,0,0.54404,3,0,44.0,2,1620740441,-0.28988624880095043,ib9m50lrq
0,1.0,0,0,0,-0.8807389346057599,0,0,1.517676,1,0,78.0,3,1620740441,0.6765321553240086,la7x01chq
0,34.0,0,1,2,0.8994476926639713,1,1,2.072228,0,1,2607.0,2,1620740441,-0.28988624880095043,j8i0bzo6q
0,34.0,0,1,2,0.8994476926639713,1,1,2.0459959999999997,0,1,1249.0,2,1620740441,-0.28988624880095043,j8i0bpnlq
0,2.0,0,0,2,-0.6134846679631814,0,0,0.481504,0,1,48.0,2,1620740441,-0.28988624880095043,j8hm06k3q
1,69.0,0,1,2,1.2950985180271455,1,1,2.796252,0,1,2990.0,5,1620740441,1.4770334018512739,j8r015010
1,1.2,1,0,0,-0.8174499433842372,0,1,4.79,3,1,33.0,3,1620740441,0.6765321553240086,iaac14020
0,2.0,0,0,2,-0.6134846679631814,0,0,0.48152399999999995,0,1,31.0,2,1620740441,-0.28988624880095043,j8ig01hpq
1,5.0,0,0,0,-0.16845467628818533,0,0,0.581372,0,1,61.0,9,1620740441,1.975929531274675,j9i004030
0,9.0,1,0,0,0.15019368112963088,0,0,0.45543199999999995,1,0,11.0,2,1620740441,-0.28988624880095043,la9x03qeq
0,34.0,0,1,2,0.8994476926639713,1,1,2.0446880000000003,0,1,2123.0,2,1620740441,-0.28988624880095043,j8i0anhpq
0,13.0,0,0,0,0.3558652069390611,0,0,0.5351640000000001,3,1,59.0,2,1620740441,-0.28988624880095043,ib3y01buq
0,34.0,0,1,2,0.8994476926639713,1,1,2.04288,0,1,2505.0,2,1620740441,-0.28988624880095043,j8i0c5qnq
0,9.0,1,0,0,0.15019368112963088,0,0,0.4553640000000001,1,0,15.0,2,1620740441,-0.28988624880095043,la9x01dpq
0,34.0,0,1,2,0.8994476926639713,1,1,2.0425880000000003,0,1,2182.0,2,1620740441,-0.28988624880095043,j8i0blzgq
0,2.0,1,0,0,-0.6134846679631814,0,0,0.45657200000000003,1,0,21.0,2,1620740441,-0.28988624880095043,la8k03jyq
1,137.4,0,1,1,1.6715921812967502,1,2,12.46,0,1,28623.0,5,1620740441,1.4770334018512739,j8pz01020
0,19.0,1,0,0,0.5702986985030943,0,0,0.531108,1,0,83.0,2,1620740441,-0.28988624880095043,la8120dlq
0,34.0,0,1,2,0.8994476926639713,1,1,2.070268,0,1,1929.0,2,1620740441,-0.28988624880095043,j8i0clkuq
0,1.0,1,0,0,-0.8807389346057599,0,0,0.455132,1,0,18.0,2,1620740441,-0.28988624880095043,la9k01sgq
0,34.0,0,1,2,0.8994476926639713,1,1,2.073876,0,1,2286.0,2,1620740441,-0.28988624880095043,j8i0b3trq
0,26.0,0,0,0,0.7479071672188721,0,0,0.6003,3,1,83.0,2,1620740441,-0.28988624880095043,ibfd02lnq
0,4.0,1,0,0,-0.28408535848086963,0,0,0.47648,3,1,36.0,2,1620740441,-0.28988624880095043,ico501m8q
0,1.0,1,0,0,-0.8807389346057599,0,0,0.455516,1,0,17.0,2,1620740441,-0.28988624880095043,la7t02swq
0,1.0,0,0,0,-0.8807389346057599,0,0,1.510732,1,0,90.0,3,1620740441,0.6765321553240086,la8m01kyq
0,34.0,0,1,2,0.8994476926639713,1,1,2.07914,0,1,1815.0,2,1620740441,-0.28988624880095043,j8i0b3tmq
0,34.0,0,1,2,0.8994476926639713,1,1,2.042968,0,1,2914.0,2,1620740441,-0.28988624880095043,j8i0byfuq
1,103.0,0,1,1,1.5152557509222826,1,0,0.03,0,1,5443.0,4,1620740441,1.178460879903311,j6ec37020
0,19.0,1,0,0,0.5702986985030943,0,0,0.525976,1,0,78.0,2,1620740441,-0.28988624880095043,la8114h1q
0,34.0,0,1,2,0.8994476926639713,1,1,2.0442720000000003,0,1,1842.0,2,1620740441,-0.28988624880095043,j8i0a5lpq
1,9.0,0,0,2,0.15019368112963088,0,0,0.684932,0,1,128.0,9,1620740441,1.975929531274675,j8qo09020
1,138.0,0,1,2,1.6739424616173177,1,1,4.2168160000000015,0,1,8372.0,9,1620740441,1.975929531274675,j8qh02010
0,7.0,0,0,0,0.011956763511197179,0,0,0.509564,3,1,59.0,2,1620740441,-0.28988624880095043,ibbt02c4q
0,34.0,0,1,2,0.8994476926639713,1,1,2.043972,0,1,1908.0,2,1620740441,-0.28988624880095043,j8i0b9qpq
0,34.0,0,1,2,0.8994476926639713,1,1,2.04422,0,1,1931.0,2,1620740441,-0.28988624880095043,j8i0boj1q
0,0.0,1,0,0,-1.3498008528204737,0,0,0.455488,1,0,23.0,2,1620740441,-0.28988624880095043,la9k03yqq
0,4.0,0,0,0,-0.28408535848086963,0,0,1.535248,1,0,64.0,3,1620740441,0.6765321553240086,la8o22v5q
0,0.0,0,0,0,-1.3498008528204737,0,0,0.4627600000000001,1,0,19.0,2,1620740441,-0.28988624880095043,laa110f3q
0,0.0,0,0,0,-1.3498008528204737,0,0,0.45506800000000003,1,0,16.0,2,1620740441,-0.28988624880095043,labq74qsq
0,34.0,0,1,2,0.8994476926639713,1,1,2.04472,0,1,1865.0,2,1620740441,-0.28988624880095043,j8i0aplpq
0,9.0,1,1,2,0.15019368112963088,1,0,1.2597399999999999,3,1,172.0,2,1620740441,-0.28988624880095043,ibfy01amq
1,69.0,0,1,2,1.2950985180271455,1,1,2.812516,0,1,2948.0,5,1620740441,1.4770334018512739,j8r009020
0,1.0,1,1,2,-0.8807389346057599,1,0,1.113908,3,1,106.0,2,1620740441,-0.28988624880095043,ico801zhq
1,206.1,0,1,1,1.8884968810408522,1,0,0.03,0,1,9177.0,7,1620740441,1.8053906355027929,j6d512020
0,1.0,0,0,0,-0.8807389346057599,0,0,1.517968,1,0,83.0,3,1620740441,0.6765321553240086,la8m02ozq
1,137.4,0,1,1,1.6715921812967502,1,2,9.77,0,1,6530.0,5,1620740441,1.4770334018512739,j8eb01060
0,34.0,0,1,2,0.8994476926639713,1,1,2.0676200000000002,0,1,1954.0,2,1620740441,-0.28988624880095043,j8i0cgo1q
0,4.0,1,0,0,-0.28408535848086963,0,0,0.47577200000000003,3,1,38.0,2,1620740441,-0.28988624880095043,ico501lnq
0,34.0,0,1,2,0.8994476926639713,1,1,2.043396,0,1,2183.0,2,1620740441,-0.28988624880095043,j8i0bygbq
0,7.0,0,0,0,0.011956763511197179,0,0,0.510364,3,1,60.0,2,1620740441,-0.28988624880095043,ibbt02b8q
0,2.3,0,0,1,-0.5514123049645293,0,0,1.0,2,0,21.0,1,1620740441,-2.645915164521277,o3sl70a6q
0,0.0,1,0,0,-1.3498008528204737,0,0,0.455084,1,0,20.0,2,1620740441,-0.28988624880095043,la9k03eiq
0,0.0,1,0,0,-1.3498008528204737,0,0,0.455696,1,0,11.0,2,1620740441,-0.28988624880095043,laa104v2q
0,34.0,0,1,2,0.8994476926639713,1,1,2.044168,0,1,1938.0,2,1620740441,-0.28988624880095043,j8i0bgokq
0,1.0,1,1,2,-0.8807389346057599,0,0,0.46403999999999995,0,1,32.0,2,1620740441,-0.28988624880095043,j8iva1qwq
1,137.4,0,1,1,1.6715921812967502,1,2,10.87,0,1,25800.0,5,1620740441,1.4770334018512739,j8ola2020
0,9.0,1,0,0,0.15019368112963088,0,0,0.454268,1,0,14.0,2,1620740441,-0.28988624880095043,lb1416waq
0,26.0,0,0,0,0.7479071672188721,0,0,0.600056,3,1,63.0,2,1620740441,-0.28988624880095043,ibfo15nnq
0,4.0,1,0,0,-0.28408535848086963,0,0,0.475896,3,1,36.0,2,1620740441,-0.28988624880095043,ico501l8q
0,34.0,0,1,2,0.8994476926639713,1,1,2.0668759999999997,0,1,2122.0,2,1620740441,-0.28988624880095043,j8i0ckcxq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.45479200000000003,1,0,13.0,2,1620740441,-0.28988624880095043,laa005o0q
0,2.0,1,0,0,-0.6134846679631814,0,0,0.45623199999999997,1,0,26.0,2,1620740441,-0.28988624880095043,la9k04oaq
0,1.0,0,0,0,-0.8807389346057599,0,0,1.518672,1,0,84.0,3,1620740441,0.6765321553240086,la8m02nzq
0,34.0,0,1,2,0.8994476926639713,1,1,2.04412,0,1,1929.0,2,1620740441,-0.28988624880095043,j8i0b5thq
0,1.0,1,1,2,-0.8807389346057599,1,0,1.112572,3,1,100.0,2,1620740441,-0.28988624880095043,ibg001d2q
1,68.7,0,1,1,1.2926871619270794,1,1,6.35,0,1,3575.0,3,1620740441,0.6765321553240086,j6jt03020
0,31.0,0,0,0,0.8473317003090853,0,0,0.633616,3,1,61.0,2,1620740441,-0.28988624880095043,ibfp12rvq
1,178.7,0,0,0,1.812602857540853,0,0,0.74,3,1,245.0,7,1620740441,1.8053906355027929,ia1e14010
0,0.0,1,0,0,-1.3498008528204737,0,0,0.45514,1,0,17.0,2,1620740441,-0.28988624880095043,la9k01szq
0,34.0,0,1,2,0.8994476926639713,1,1,2.067588,0,1,1775.0,2,1620740441,-0.28988624880095043,j8i0cortq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.45486000000000004,1,0,18.0,2,1620740441,-0.28988624880095043,la9g02jpq
0,9.0,1,0,0,0.15019368112963088,0,0,0.454676,1,0,12.0,2,1620740441,-0.28988624880095043,la9x03qmq
1,9.0,0,0,2,0.15019368112963088,0,0,0.6832520000000001,0,1,121.0,9,1620740441,1.975929531274675,j8qo15030
0,34.0,0,1,2,0.8994476926639713,1,1,2.045216,0,1,1659.0,2,1620740441,-0.28988624880095043,j8i0aplkq
0,34.0,0,1,2,0.8994476926639713,1,1,2.069784,0,1,1753.0,2,1620740441,-0.28988624880095043,j8i0clkeq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.46243199999999995,1,0,24.0,2,1620740441,-0.28988624880095043,laa102ftq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.45514399999999994,1,0,13.0,2,1620740441,-0.28988624880095043,lb1s08gjq
0,24.0,0,0,0,0.7026029302238583,0,0,0.58394,3,1,74.0,2,1620740441,-0.28988624880095043,ib2k0tbrq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.45493199999999995,1,0,9.0,2,1620740441,-0.28988624880095043,lb1s01x6q
0,1.0,1,0,0,-0.8807389346057599,0,0,0.284,3,1,16.77,1,1620740441,-2.645915164521277,icfs11yvq
0,1.0,1,0,0,-0.8807389346057599,0,0,0.45600799999999997,1,0,24.0,2,1620740441,-0.28988624880095043,la7t01prq
0,22.0,0,0,0,0.6533303827894307,0,0,0.576236,3,0,94.0,2,1620740441,-0.28988624880095043,ib9m02drq
0,10.0,1,0,0,0.20878953224926802,0,0,0.485308,1,0,56.0,2,1620740441,-0.28988624880095043,la9k04n1q
0,34.0,0,1,2,0.8994476926639713,1,1,2.043172,0,1,1647.0,2,1620740441,-0.28988624880095043,j8i0bkz0q
0,1.0,0,0,0,-0.8807389346057599,0,0,1.51768,1,0,72.0,3,1620740441,0.6765321553240086,la8m02p9q
0,0.0,0,0,0,-1.3498008528204737,0,0,1.509528,1,0,128.0,3,1620740441,0.6765321553240086,la8m01kfq
0,35.0,0,0,0,0.9157849723713207,0,0,0.6130479999999999,3,0,55.0,2,1620740441,-0.28988624880095043,ibcu76wbq
1,103.0,0,1,1,1.5152557509222826,1,1,3.1,0,1,4938.0,4,1620740441,1.178460879903311,j8de20030
1,9.0,0,0,2,0.15019368112963088,0,0,0.6631279999999999,0,1,106.0,9,1620740441,1.975929531274675,j8rq14010
0,0.0,0,0,0,-1.3498008528204737,0,0,0.4556520000000001,1,0,16.0,2,1620740441,-0.28988624880095043,laay01k8q
0,10.0,1,0,0,0.20878953224926802,0,0,0.487084,3,0,21.0,2,1620740441,-0.28988624880095043,ibcuagetq
0,19.0,1,0,0,0.5702986985030943,0,0,0.527936,1,0,80.0,2,1620740441,-0.28988624880095043,la8136snq
0,1.0,1,0,0,-0.8807389346057599,0,0,0.455992,1,0,22.0,2,1620740441,-0.28988624880095043,la9k01skq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.46211599999999997,1,0,26.0,2,1620740441,-0.28988624880095043,laa110iwq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.45582799999999996,1,0,12.0,2,1620740441,-0.28988624880095043,lb1v15eiq
0,0.0,1,0,0,-1.3498008528204737,0,0,0.454904,1,0,22.0,2,1620740441,-0.28988624880095043,la9k03z0q
0,1.0,0,0,0,-0.8807389346057599,0,0,1.519032,1,0,100.0,3,1620740441,0.6765321553240086,la8m03qgq
0,34.3,0,1,1,0.9043997085827337,1,0,1.5,0,1,2785.0,1,1620740441,-2.645915164521277,j6mi50sdq
0,34.0,0,1,2,0.8994476926639713,1,1,2.043952,0,1,1716.0,2,1620740441,-0.28988624880095043,j8i09welq
0,9.0,1,0,0,0.15019368112963088,0,0,0.455912,1,0,11.0,2,1620740441,-0.28988624880095043,lb1v04f4q
0,24.0,0,0,0,0.7026029302238583,0,0,0.583996,3,1,84.0,2,1620740441,-0.28988624880095043,ib8d0aatq
0,2.0,0,0,2,-0.6134846679631814,0,0,0.48138400000000003,0,1,31.0,2,1620740441,-0.28988624880095043,j8ig01hoq
0,35.0,0,0,0,0.9157849723713207,0,0,0.66674,3,1,94.0,2,1620740441,-0.28988624880095043,ia2t61asq
0,0.0,0,0,0,-1.3498008528204737,0,0,0.46283599999999997,1,0,19.0,2,1620740441,-0.28988624880095043,lb2m01isq
0,34.0,0,1,2,0.8994476926639713,1,1,2.044304,0,1,1888.0,2,1620740441,-0.28988624880095043,j8i0bmr5q
0,34.0,0,1,2,0.8994476926639713,1,1,2.045264,0,1,1904.0,2,1620740441,-0.28988624880095043,j8i0b5sxq
0,35.0,0,0,0,0.9157849723713207,0,0,0.667244,3,1,62.0,2,1620740441,-0.28988624880095043,iab101acq
0,0.0,1,0,0,-1.3498008528204737,0,0,0.45585200000000003,1,0,18.0,2,1620740441,-0.28988624880095043,la9k02ceq
1,10.0,0,0,0,0.20878953224926802,0,0,1.6305399999999999,1,0,122.0,4,1620740441,1.178460879903311,la9t12030
0,208.0,0,0,0,1.893363231394635,0,1,1.917764,1,0,343.0,3,1620740441,0.6765321553240086,la8mlvozq
0,1.0,1,0,0,-0.8807389346057599,0,0,0.455776,1,0,21.0,2,1620740441,-0.28988624880095043,la9k03cxq
0,1.0,0,0,0,-0.8807389346057599,0,0,1.5101440000000002,1,0,96.0,3,1620740441,0.6765321553240086,la8m01k7q
1,4.9,1,1,1,-0.17907178780918032,0,1,2.53,0,1,2009.0,3,1620740441,0.6765321553240086,j8ca05020
0,3.0,1,0,0,-0.4269862840574891,0,0,0.467624,1,0,30.0,2,1620740441,-0.28988624880095043,la8014l9q
0,10.0,1,0,0,0.20878953224926802,0,0,0.5118119999999999,3,1,40.0,2,1620740441,-0.28988624880095043,ibcf0bpbq
0,26.0,0,0,0,0.7479071672188721,0,0,0.600788,3,1,86.0,2,1620740441,-0.28988624880095043,ibcj02drq
